Unnamed: 0,review_description,rating,company
3719,خههمفز ؟جز,-1,talbat
3720,تلبات زين,1,talbat
3721,تطبيق مزعج وين اروح الاقي اعلاناته بوجهي,-1,talbat
3722,شباب يشوف تعليقي مطر المناصير تيوبر أردني انا رح اعمل حمله التطبيق فاشل ونصابين يوجد رقم هاتف لتواصل معهم انا اريد التواصل ايميل موبهم اعرف صاحبه انتظرو خسف تطبيقكم الفاشل لسنا تصرفكم الجميع وضع تقيم نجمه وكتابة تعليق فاشل بالعربي والانجليزي,-1,talbat
3723,الاسعار داخل التطبيق بتختلف المطاعم,-1,talbat
3724,ممتازة الخدمة,1,talbat
3725,الاكل وصلني بارد اني طالب مطعم قريب,-1,talbat
3726,يزداد السعر لماذا؟,-1,talbat
3727,اوسخ برنامج واوسخ مشرفين,-1,talbat
3728,ممتازة مشكورين الخدمة,1,talbat
3729,سي الطلب مخالف الصورة وسوء جودة لاانصح,-1,talbat
3730,بجد شئ سئ اطلب اوردر وجالى اللورد حالة تعفن وبايظ كله وتواصلت ومحدش بيرد عليا فين الرقابه,-1,talbat
3731,يا جماعه انا بدي احذف البرنامج عندي لانو طلبات يعني ياخذ اجار التوصيل حق الوجبه يعني اروح المطعم رجلي احسن,-1,talbat
3732,انا كنت اوصي عندكم ودائمن اطلب العروض لاسف التوصيل بفلوس واغلب المطاعم لازم اطلب الاف يلا يوصل الطلب ارجو تجعلو التوصيل مجاني والطلب فئا المئكولات,-1,talbat
3733,حلو اوى اوى اوى اوى اوى,1,talbat
3734,برنامج زباله اووي,-1,talbat
3735,نزلت التطبيق ويطلب تحديث يقبل تحديث,-1,talbat
3736,احسن تطبيق الأردن,1,talbat
3737,والله انا لسا جربت التطبيق بس انشالله ممتاز,-1,talbat
3739,اجمل التطبيقات بجد بس مشكله مش المطاعم موجوده,1,talbat
3740,انا عندي مشكل كبير رررب التوصيل غلي با دنير اشدعو رخص شوي,1,talbat
3741,اصبحت سيئه,-1,talbat
3742,ممتاز بس خصم,1,talbat
3743,بشع,-1,talbat
3744,أطلب طلب الساعه ويجيني الساعه يرن عليا يقلي الطلب جاهز ده هزار انا اكلت رز الملائكه ونمت حضرتك,-1,talbat
3745,تطبيق سيئ يحترم العملاء والتطبيق لايخدم مصالح أصحابه وكذلك المطاعم العروض الوهميه بحيث بتلاقي الحاجه سعرها أعلى المطعم وكمان الجوده بتقل طلبات,-1,talbat
3746,زباله,-1,talbat
3747,اقل نجمه لاحطيته,-1,talbat
3748,اسعار التوصيل اووفر اوي,-1,talbat
3749,والله مطعم تلومه موجود,1,talbat
3750,اسوء تطبيق ومتاخر دايما,-1,talbat
3751,دة بجد أوسخ أبلكيشن شوفتة حياتى كلها,-1,talbat
3752,اجمل برنامج شفته بحياتي,1,talbat
3753,مرحبا انا بدي اطلب بس المشكله انو حطيت الموقع طبعن الموقع جو الزرقا مارضي قالو انو لانوصل يعني بنوصل المكان انا سكني يارب تردو,-1,talbat
3754,اقدر اتواصل المطعم والبرنامج معلق وسحبو فلوسي رجعوها نصايين احذفو البرنامج نصحيه,-1,talbat
3756,الشعبب,-1,talbat
3757,رائع جميل,1,talbat
3758,يجنن ماما وصت منو رز اكلات زاكيه زي بالاعلان عبالك واصلك,1,talbat
3759,احبكو,-1,talbat
3760,جيد,1,talbat
3761,عمال التوصيل نايطين,-1,talbat
3762,انا ساكن مدنيه الابطال يدعم المكان,-1,talbat
3763,التطبيق سي وصعب الاستخدام واكواد الخصم مقبوله رغم لسه منزل التطبيق جديد,-1,talbat
3764,التطبيق عظيم والتوصيل سربع وفيه المطاعم اللي ابيها بس اقدر اطلب مطعمين بنفس رح اعظم,1,talbat
3765,البرنامج مش بيتحدث ليه لسه محملاه ومش بيفتح,-1,talbat
3766,بيوصل بس مناطق معينه,-1,talbat
3767,برنامج نصاب العصير كله خفيف والافوكادو مر جدااااا واترمه المانجا والله العظيم وصورت الحاجه وكلمت الدعم الاخر يقولي مينفعش استرجاع المبلغ برنامج فاشل,-1,talbat
3768,ابييي برجر,-1,talbat
3769,أصادف موظفين قليلين ادب كلامي جدي اني صارلي شهور يعطون السائق عنوان خطأ أقول قولولي العنوان إللي مسجل عندكم يلفون ويدورون ويكرر الموظف قولي وآنا أأكد غليك وآخر النتيجة ينهون المحادثة أيام كلمت موظفة قالتلي بلغتهم وراح يعدلون المرة الفاتت السائق تعبان ومنتظر ثلث ساعة قطعة وزعلان السائق يكلمني ويدق الجرس قطعة والمرتين معطينه قطعة خطأ مو الخطأ يغيرون مزاجهم وصار شهور يروح السائق خطأ كلموني رجلين قليلين ادب,-1,talbat
3770,ضذ,-1,talbat
3771,انتو كدابين تفضلو كود خصم مش عارفة ايه مش عارفة وجبة ايه وتوصيل مجاني تستخدم الكود ده وتفتح الابليكشن متلقيش اكواد حاجة والتوصيل يجي متأخر وتدفع زيادة رأيي اسوء ابليكشن مصر كلها وتقيمي حتي مش نجمة واحدة,-1,talbat
3772,ممتاز شكرا لكم,1,talbat
3773,الدليفري غالي قوي,-1,talbat
3774,تطبيق رائع يستحق النجوم,1,talbat
3775,وااااو,1,talbat
3776,سك واش,1,talbat
3777,مافي جسميز البحرين اقول مافية يعني ضيفو حسميزز,-1,talbat
3778,برنامج فاشل الساعه وفوق يوصل,-1,talbat
3779,ممتاز جدااااااجداااا ورائع وانصح الكل ينزلو,1,talbat
3780,الدليفري بيرن طريق رقم الشركه ويعطيه بيرن العميل العميل متاح مش ببيرن وبيظهر عنده بيرن العميل توصله رساله الرقم الارضي مش بيعرف يرن الطيار الافضل الطيار يرن موبايله الشخصي,-1,talbat
3781,برنامج زفت نصابين انصح خلي بالكم بيبعت الطلب ناقص بيحاسبكم يرجع المبلغ,-1,talbat
3782,احلى تطبيق بتاع الشاورما,-1,talbat
3783,فنان,1,talbat
3784,اطلب ماك دنلز البنفت ينفذ الطلب ويسحب الفلوس صارت معي مرتين ورجعتلي,-1,talbat
3785,ليش توصلون محفظات سلطنة عمان الرجاء الرد لوسمحتو وصلو محفظات سلطنة عمان ؟؟؟؟ الرجاء الرد,0,talbat
3786,سه رياس لطيف عبدولله كريم,1,talbat
3787,مجربتش,1,talbat
3788,البرنامج يصير اسوأ قبله الحين سكرو التواصل الزباين مايبون الزبون يتواصل معاهم والتأخير دايم بكل المطاعم برنامج مايعرف يتصرف المشاركين بالموقع مايستحق التنزيل ديليت,-1,talbat
3789,شخص للتواصل بخصوص المشاكل نواجهها لقدم قمت بطلب طعام وتم رفض الطلب التطبيق سحب المبلغ حسابي البنكي وتم إرسال ؤسالة نصية رقمي بحيث انا المبلغ يتم إدخاله رصيد أسبوع ومر يدخل المبلغ رصيدي,-1,talbat
3790,مفيش توصيل طلبات مدينة السلام,-1,talbat
3792,اشي,1,talbat
3793,ياجماعه انا طلبت ودفعت البطاقه بعدين المطعم لغى الطلب كلمتهم قالو حضرنا الحساب وفلوسي رجعوها وخدمة العملاء سيئه للغايه اربع وانا اكلمهم حد يرد يعني طلبات احسن هسا أسوأ التطبيقات انصحكم لحد يطلب طلبات لانه طلبت ودفعت بطاقة والمطعم يلغي الطلب الفلوس ترجع بحذف التطبيق خلاص,-1,talbat
3794,اسرع توصيل واحلى خصومات,1,talbat
3795,مشكله طالبة المطعم بليل شوي يقولي نقص وبعد كده وطلب الارضر الساعه بليل وبعد كده نقص وبعد كده يزيد وبعد كده نقص الساعه المطعم انا طلب يقفل الساعه الارضر اتلغي لوحده قلي المطعم قفل,-1,talbat
3796,خدمة سئية نص ساعه للتعديل موقع للتوصيل الطلب وصل بارد,-1,talbat
3797,تطبيق جميل والخدمه بصراحه ممتازه,1,talbat
3798,حق طوصيل اغلا طلب,-1,talbat
3799,برنامج جميل وكمان خدمه التوصيل جيدا,1,talbat
3800,عطيتكم نجوم رغم الخدمات السيئة لكي تحلو المشاكل,1,talbat
3801,نصب نصب اكتب الكود مش بيرده يدخل,-1,talbat
3802,البرنامج يتحمل,-1,talbat
3803,تجربتي الو مش حلوه ابدا بطلب اشي بجيبلي اشي,-1,talbat
3804,وووو الله حد حم مممدكح شي جديد فك زم نمط جدد,0,talbat
3805,حاجه مش كويسه وتأخير بطريقه كبيرة,-1,talbat
3806,توصيل لاكل بارد وكمان السعار غالة احسن,-1,talbat
3807,انا بنزل البرنامج اجي افتح يقولي يرجي التديث,-1,talbat
3808,بحاجه التطبيق,1,talbat
3809,كود التخصيم مش موجود اجي احط الرقم يقولي الرقم ناقص,-1,talbat
3810,برنامج سهل,1,talbat
3811,نزلت التطبيق عشان استفيد بعرض خصم اوردرات سجلت دخول ملقتش ليا قسائم شراء كود خصم استفيد العرض طلع وهمى نصب,-1,talbat
3812,صايرين يتأخرون ومافي تجاوب خدمة عملاء موقع صاير زفت وفاشل الأسف,-1,talbat
3813,للاسف اكثرمطاعم غيرموجوده اكثرالمطاعم مشغوله اعطيه نجمه واحده كثيرعليه حذفت التطبيق لانوالاغراض وصلتني ناقصه,-1,talbat
3814,ممتاااززز,1,talbat
3815,البرنامج جميل بس للاسف مافي مطاعم باكستانية مو حاطين مطاعم للاكل الباكستاني بالكويت انة مطاعم كثيرة للاكل الباكستاني بالكويت ارجوا ايضافة مطاعم الباكستانية بالبرنامج,1,talbat
3816,انا طلبت بي دنانير كويتيه وخصم دنانير بس لماجا الاوردر الحساب دنانير شلون جذي لازم تنحل المشكله,0,talbat
3817,البرنامج حلو حاجه والتوصيل محترم بس مشكله انا دلوقتي نزلت البرنامج تليفون بيدعمه وفيه مساحه حاجه جيت انزله نزل اصدار قديم وقلي يرجي التحديث بالمتجر ومفيش تحديثات,0,talbat
3818,نصب واحتيال وعروض وهمية,-1,talbat
3819,مرحبا اخوي عندي مشكلة احول البرنامج لغه العربيه بتحول تلقائي لغه الانجليزيه اريد حل سريع وعاجل,-1,talbat
3820,يعني اعلاناتكو تهدف فئات معينة الناس طيب ليش لحد الأن بتحطو اعلانات شكلكو مش زابطة معكو يدل الفشل,-1,talbat
3822,تطبيق وحش وانصح حد مايتعملش معاه,-1,talbat
3823,بقي حاجه تقرف,-1,talbat
3824,كذابين قوي مس بيوصلو طلبات لشبرا,-1,talbat
3825,البحث,0,talbat
3826,بتمنى انو المتاجر توصيلها مجاني وشكرا الخدمه حلوة,1,talbat
3827,طلبت اوردر واضافي توصيل يبقي ودخلت كود الخصم الجنيه وعمل الخصم يبقي المفروض ادفع المندوب جه قالي انامبيوصلنيش الخصم ودفعتله رجعلي يعني تقريبا اخد قيمة التوصيل الضعف بغض النظر الخصم متنفذش كده كتير اوي دي مره اطلب الابلكيشن بتاعكوا وحتبقي اخر مره لاني بدل اوفر دفعت اكتر بجد تجربة سيئة,-1,talbat
3828,بطيء التوصيل,-1,talbat
3829,سيء,-1,talbat
3830,اسوأء التجارب الحقيقة,-1,talbat
3831,ازعاج الاخر وتعبنا ظهوره اتمنى الغاءه خير شر,-1,talbat
3832,مطاعم موجودة عندي بيتزا هت وبيتزا دومينوز التطبيق جيد ولاكن يريده اغلب الناس اتمنا تخفيض سعر التوصيل,-1,talbat
3833,رائع,1,talbat
3834,حاجه اغلي سعرها الماركت ده التوصيل,-1,talbat
3837,اصبحت الخدمة سئة جدآ تستطيع الابلاغ مشكلة,-1,talbat
3838,راع,-1,talbat
3839,والله اسوء التطبيقات تعاملت معهم طالب ايس كريم ماك أسهل شيء ممكن يوسنه وتأخر ساعتين وفوق يبغى يعوضني وجميع المطاعم لديهم مشغوله كنتاكي وماك اظن والدعم اسوء مايكون افشل التطبيقات واخيسهم الله يعينهم,-1,talbat
3840,ههههههه,1,talbat
3841,الديلفري بقي غالي مش عشان المطعم بعيد المطعم بيبقي بيوصل ببلاش عندكو جنية فترة بيغلا جنية,-1,talbat
3842,الأسوء الأسوء,-1,talbat
3843,فلاصاايى,-1,talbat
3844,الاعلان مزعج يظهر,-1,talbat
3845,ده برنامج زى الزفت والمسؤولين أنهم يردو علينا علشان يساعدونا مش بيعملو حاجه انهم بيثبتونا بس بالكلام وحاجه منتهى قلة الزوق وفعلا انتو متستحقوش نجمه التقيم ده,-1,talbat
3846,رائع,1,talbat
3847,اجرب حالا نزلت التطبيق,1,talbat
3848,عبير محمد,-1,talbat
3849,فلوسي لحد رجعت وفوق هيك طلعوني التطبيق ورجعت مره ثانيه اعمل تسجيل دخول يقول خطأ بالنظام يعني طفح الكيل والأكثر هيك مافي رقم خدمة عملاء يعني خدمه سيئه,-1,talbat
3850,فش مطعم بدور عليهم,-1,talbat
3851,روعا,-1,talbat
3852,ابدا مو عاجبني اطلب مطعم بنسى البيبسي ببرد الاكل ولسا وصل,-1,talbat
3853,بجنن طلبة زنجر وقسموها وحطو بطاطا وكتشب كثير زاكي انصح الناس ينزلوه,1,talbat
3854,للاسف تطبيق السرقه بقت علني زودوا اسعار التوصيل وكمان قوائم الطعام غلوها بنسبه السعر الرسمي لكل المطاعم ويقولولك خصومات وهما بيضحكوا الناس,-1,talbat
3855,بجنن بس المحلات يشتركوا بالتطبيق احسن,1,talbat
3856,سعر التوصيل يزداد ويزداد,-1,talbat
3857,الأسعار خيالية والتوابل مجاني,1,talbat
3858,سيئة البرنامج مش عاوز يتثطب عندى اصلا رافض ينزل,-1,talbat
3859,الغيتم الدفع النقدي,-1,talbat
3860,لية فية مناطق مش بيوصلها عروض توصيل,-1,talbat
3861,بيجنن,1,talbat
3862,الخدمه كثير سيئه حكوا ربع ساعه بصل الطلب ستنيت ساعتين وصل ياريت وصلوه وصلوه اسوئ برنامج توصيل جربته,-1,talbat
3863,سيئ مرور يزداد سعر التوصيل,-1,talbat
3864,صرله فترة برضى يتحدث مسحته بطل يرجع ينزل,-1,talbat
3865,اجمل تطبيق بستغني,1,talbat
3866,يزيد احيانا,-1,talbat
3867,التطبيق جيد لاتعطو النقود يأتى,1,talbat
3868,عروضهم نصب,-1,talbat
3869,نصابين اسوء تجربه,-1,talbat
3870,عندي مشكلة بالتطبيق بطل يفتح عندي بدي استخدمو بعمل الغاء تثبيت وبرجع انزلو تانيه,0,talbat
3872,بعمل مره برقم جديد مش عايز يجيلي خصم تلات اوردرات ليييييييييييهمش عارفه,-1,talbat
3873,اللتمم,1,talbat
3874,ممتازه انصحكم,1,talbat
3875,لايوجد تحديث,1,talbat
3876,تطبيق زي الزفت الزفت ماعندهم احترم للمواعيد ولاشي تطلب الساعه يجيك الساعه,-1,talbat
3878,جيد,1,talbat
3879,مش راضي يدخل اصلا,-1,talbat
3880,يلعن ام هيك تطبيق وهيك اعبانات احضر فيديو اليوتيوب بطلعلي إعلان والله لونها بندورة مش هيك,-1,talbat
3881,كله أعلانات,-1,talbat
3882,انصح بالتحميل الخدمة زفتتتتتت,-1,talbat
3883,برنامج سئ منفذش بوتشر بس تجربه سيئه هعمل الغاء لتثبيت البرنامج,-1,talbat
3884,اوسخ ابلكيشن وجه الارض,-1,talbat
3885,اخير مابزهقو بيشتامو بالفرنساوي بيدو كوبنات خصم مش شغاله الكوبنات كولها مش شغاله بيتحكو خلاص,-1,talbat
3886,قيمته نجوم لانه منيح بس اولا مافي رقم للاستفسار وثانيا قسيمه طلبات مارت وين اجيب رمزها بتمنى الاقي يساعدني,0,talbat
3887,نجمه ويستاهل اقل نجمه حسبي الله عليهم والله يسامحهم,-1,talbat
3888,ماشاء الله اللى بطلبه بلاقيه تمام لخبطة بارك الله فيكم,1,talbat
3889,سيئ التعامل حل المشاكل يقومون بحل مشكله نهائيا يوجد لديهم ارقام هواتف للتواصل معهم وشرح المشكله انما عبر التواصل طريق محادثه دردشه والنتيجه دائما جدوى,-1,talbat
3890,الاقصى خط أحمر,-1,talbat
3891,ممكن اتكالم خدمه العملاء الكويت عندي شكوه مهمه بخصوص شئ مهم,-1,talbat
3892,طلبات شركه وسخه حرفيا نصابين قسما بالله,-1,talbat
3893,اراجع اكل محروق بيتاكل المطعم وابعت الصورة للتطبيق براسلوني الايميل بوقت وبدهم كمان صور وانا كبيت الاكل لانو لونو اسود واتواصل معكو وتعندو تقول انا بفتري عليكم افترا هاد عيب عليكم وعيب المطعم اللي ساوا الاكل,-1,talbat
3894,يجننن مشالله انصح الجمييع,1,talbat
3895,ناايس,1,talbat
3896,ممتاز الحين سئ جدااااااا,-1,talbat
3897,بعدها المحلات قليلة المضافة محافظة المفرق الرجاء إضافة المزيد المحلات علما التطبيقات المحلية للمحافظة المحلات المفرق تطبيق مايسترو وغيره,-1,talbat
3898,جميل يوجد الطعام الذيذ,1,talbat
3899,جيد التطبيق ولاكن سيء,-1,talbat
3900,التطبيق يسمحلي اطلب توصيل اشي الاكل مثلا زي اني اطلب توصيل لوحه مكتبه لجامعه ؟؟؟,1,talbat
3901,بجيهم الاكل لحد باب البيت ومش عاجبهم الناس مضلش نوديهم علحمام ههههه,1,talbat
3902,احترامي للبرنامج ممكن تحكي اسؤ برنامج بحملو برنامج رفيق بسوا راسو لطلبات,-1,talbat
3904,فترة بيقفل,-1,talbat
3905,تطبيق فاشل بمعني الكلمه ونصب علني والأسعار التطبيق اعلي الحقيقه بكتير لايهام العملاء بوجود خصم قوي مثلا مطعم بازوكا بوكس السعاده وعلي التطبيق جبدلا يا نصابين,-1,talbat
3906,كتيرررر بجنننن,1,talbat
3907,ليش مافي طلبات مكاتب محلات هيك يعني ليش مافي لازم تحطو هيك محلات مو بس اكل ياريت تحطو هيك محلات لحتى يصير طلبات احلى التطبيقات العالم تنزلو لازم هاد الشي يصير بتطبيق الاردن يا بتحطو هيك شغلات يا رح احذف التطبيق نهائي بلمرة مارح نزلو بس,0,talbat
3908,توصيل مش لكل مكان ،الشركة بالاردن سيئة بقيسوا حيلهم بالشبر الشبيبه,-1,talbat
3909,ماعندي مكافآت,-1,talbat
3910,للأسف توصلون لكل المناطق استفدت شي منكم,-1,talbat
3911,اطلب مطعم يوصلني ساعتين تأخير موظف,-1,talbat
3912,اوردر ساعات ونص وف الاخر مجاش ولما اجي الغي معندهمش مشكلة عالم معندهاش ريحه الدم اقعد دة كله مستنية وف الاخر عادى بالنسبالهم فاشلين تطبيق ميستحقش موجود,-1,talbat
3913,احب,1,talbat
3914,زفت والدعم زفتين واخر مره هتعمتل معاكم,-1,talbat
3915,تطبيق فاشل,-1,talbat
3916,تطبيق بلح دمنهور,-1,talbat
3917,ليش موجود معرض إكسبور تبع الشياطين,-1,talbat
3918,مش بيجيني عروض كتير بالرغم اني بطلب بالعروض دايمآ,1,talbat
3919,تطبيق ممتع بيوفرلك طلباتك,1,talbat
3920,جيد جداااااا,1,talbat
3921,فاشل ومحدود ليغطي اهم المناطق,-1,talbat
3922,الاسعار اغلى اسعار مطاعم سيئ,-1,talbat
3923,احسن ططبيء,1,talbat
3924,ابعتقاختثنزهث,1,talbat
3925,سعر التوصيل مبالغ وبعض المحلات تظهر وبعض الخصومات وهميه احصل كود خصم مره الرجاء المعاينه,-1,talbat
3926,انصح سيء ونصابين وحرامية والله يباركلكم,-1,talbat
3927,؍ ؍ اللهم صل علی محمد وعلی ال محمد اللهم صل علی محمد وعلی ال محمد اللهم صل علی محمد وعلی ال محمد,1,talbat
3928,برنامج سى جدااا مافيش بيره ازاى,-1,talbat
3929,اكتب اسم المطعم بطلع,1,talbat
3930,مفيش المطاعم,-1,talbat
3931,زفت مبالغه سعر التوصيل سبيل المثال كوفي بقيمه التوصيل دراهم ليش انشالله مسولي ٪ وين راحت,-1,talbat
3932,زي الزفتتتتتتتتت,-1,talbat
3933,تميز,1,talbat
3934,بصراحه برنامج جامد مأكلنا مشربنا ببلاش شكرا ليكم,1,talbat
3935,صدصصحححسكس والعبيلي لعبة لحظ هاي بتمسك لحديدخ,0,talbat
3936,التجربة,1,talbat
3937,اقل نجمه احط تطبيق همه الوحيد يرضي صاحب المطعم عشان يحصل فلوس الزبون الله يرده انا ناس عندهم سنتين حترمه هالشي أذن الله تعالى اخذف تطبيق وانزا صفحتي الفيسبوك ضحكم العالم تطلب الموقع الفاشل,-1,talbat
3938,اواو الافطار رائع,1,talbat
3939,انا صاحب مطعم سجلت معاكم وادخلتم وجبات موجوده حذفت اغلب الوجبات فتره اتواصل معاكم تعدلو المنيو فائده يعني سجلت الفاضي الرجاء ارسال رقم لتواصل بلغي العقد معاكم انتم كشركه مفروض معاكم مكاتب لرجوع تأدو عملكم كامل مش تعملو عقود وخلاص,-1,talbat
3940,خر,-1,talbat
3942,تطبيق ممتاز انصح,1,talbat
3943,مش راضي ينزل,-1,talbat
3944,المنطقة كفر جايز شكرا لكم,1,talbat
3945,برنامج رائع التوفيق,1,talbat
3946,دوةخرع,1,talbat
3947,الخدمه زي الزفت شويه بتلغوا طلبي للأسف بكون دافعه فيزا انا عميله قديمه معاكوا بس للاسف الأول كنتوا احسن بكتير خساره انا هلغي تعاملي معاكوا,-1,talbat
3948,صادقين نهائيا والان حذفت التطبيق وزبالة,-1,talbat
3949,سيء مافي عروض حق سيييي,-1,talbat
3950,تجربة سيئة وفريق سيء,-1,talbat
3951,التطبيق سيىء يوجد تقديم شكوى انا طلبت طلب وطلع ناقص ورنيت المطعم الشوفير وقالولي قدم شكوى طلبات وطلبات بتقدر تشكي ومو حاطين الهم رقم،،،،،،، انصحكم تستخدمه لسا كريم احسن منهم,-1,talbat
3952,ليه بتقول عذرا نقوم بالتوصيل لهذه المنطقه,-1,talbat
3954,برنامج فاشل الطلب يقول يتم التوصيل المنطقي,-1,talbat
3955,صراحه التطبيق وايد سهل يعني انا قاعده البيت فترة الكرونا,1,talbat
3956,ناس ينزله لانه هبايل بتكونو,-1,talbat
3957,حلوو جد ولاكن ثانيه ثانيه اعلان ههههه,-1,talbat
3958,ينفع تطبيق ضعيف,-1,talbat
3959,يحتاج التطوير والتعاقد مطاعم ومحلات حضرموت عنتر وكبابجي عنب والوصول لمناطق كي نتمكن الطلب أوسع واعمق وارجو وو الاهتمام,1,talbat
3960,ليه بيقول يوجد شبكه وانا عندي راوتر بيتثبت بيرضاش يشتغل,-1,talbat
3961,حلو جميل,1,talbat
3962,مش شغال منطقتي,-1,talbat
3963,مشكلة كبييييييرة لقد قمت بطلب بقيمة خصم بقيمة جنيها قمت بوضع كوبون الخصم الخصم جاء المندوب أدانا فاتورة بدون خصم أزااااااي الكلام دا يحصل منكم ؟؟؟؟؟,-1,talbat
3965,تحسن مستمر برنامج جيد,1,talbat
3966,هاذا التطبيق لايعمل العراق,1,talbat
3967,الصراحه عجبوني بحسن تعاملهم ألغيت الطلب اطلب,1,talbat
3970,البرنامج مش شغال مصر ايه,-1,talbat
3971,سمحت انا خانه بنحط كود الخصم مش شغالا,0,talbat
3972,الاسعار الموقع اغلى ناخد الوجبه المطعم مباشرة رجاءا خلو اسعاركو اسعار الاكل المطعم,-1,talbat
3973,لايتم ادراج التقييم يعجبهم تواصلت الدعم سيتم ابلاغك تواصل المطعم السائق,-1,talbat
3974,رااااااائع,1,talbat
3975,جد,1,talbat
3976,دن احلى وارخص طلبات سيئ,-1,talbat
3977,أنصح الجميع بعدم حفظ إدخال بطاقاتهم قاعدة بياناتهم سيئة ولايوجد حماية تمت عملية شراء بطاقتي تطبيقهم دولة الإمارات وأنا السعودية بعدها بفتره بسيطه بدأت عمليات شراء مختلفه مواقع الحمد لله إيقاف البطاقة المناسب يتم سحب مبلغ لعدم توفر رصيد حينه,-1,talbat
3978,تطبيق سيء اقل سلعة بزيد سعرها ونص وغير المعاملة السيئة كأنه بنشتري حسابهم خصوصا مندوبة طلبات بسيفوي الجبيهة مش محترمة ابدا ال واذا طلبي مش موجود بتبعثلي شي مزاجها فتقييمي سيء,-1,talbat
3979,العروض وهمية يتم زيادة سعر السلعه السوق بمعدل ٪ سعر البيع المباشر العرض والخصم الموضوع؟؟؟,-1,talbat
3980,جید بس لازم اظافە لوغە الکوردیە,1,talbat
3981,اسعاره غالية,1,talbat
3982,ووو,1,talbat
3983,برنامج فاشل وناس قليلة الذؤق ومواعيدهم زفت,-1,talbat
3984,سئ للغايه,-1,talbat
3985,ليه مفيش توصيل المعهد العالي للهندسه والتكنولوجيا بطنطا موقف الشيهد طه خروب شبرا النمله ارجو حل المشكله,-1,talbat
3986,احب طلبت,1,talbat
3987,عندكم وضفين كفياه للتوصيل البحرين مليانه عاطلين طلب جاهز دقيقه يوصلني ساعه اتكلم ادارة المطعم يقولون مافي عندنا درايفر طلبات موجود وتأخر علينا خدمه سيئه تجربه فاشله الصراحه,-1,talbat
3988,اه,1,talbat
3989,اسوء تطبيق وكذب مفيش كده يقول خصم وتحت الكود المطعم مسموح الخصم مفيش خصم والكود يعمل,-1,talbat
3990,تطبيق زفت جيت اطلب اخذت تليفون اخويا وكتبت ايميلي وكنت ليه وكنت لسه طلب تليفون ده الطلب زمان طب انا انا طلبت حسابي يا ريت شركه طلبات ماتاخدش بالاي دي بتاع التليفون,-1,talbat
3991,الابلكيشن مش شغال وبيطلب مني تحديث وانا لسة محملو,-1,talbat
3992,تراجعت خدمتهم واسعارهم اغلى بكتير,-1,talbat
3994,اخذ مبلغي المالي استلم الطلب وبمعنى اخر تمت سرقتي طلبات وحسبي الله ونعم الوكيل فيهم نجمه يستاهلون ويوم الحساب نتحاسب,-1,talbat
3995,خدمة سيئة وخدمة العملاء يرفعوووون الضغط مو محللين بفلوسنا اللي اخذتوها ومارجعتوها,-1,talbat
3996,اخر جالي الاوردر متأخر والاسعار أغلي المطعم ساعتها مطلبتش تاني,-1,talbat
3997,استطيع الدفع ببطاقة الائتمان,-1,talbat
3998,خدمة اروع بارك الله فيكم التوصيل المحدد,1,talbat
3999,سيء التحديث الجديد والنظام الجديد ياريت تردون,-1,talbat
4000,بجنن بس امراتن بتاخر كتير,1,talbat
4001,مش بيوصل للمنطقة ساكنه,-1,talbat
4002,بدي اطلب اكل,1,talbat
4003,والله حبيتو كثير,1,talbat
4004,اسوأ خدمة بلأردن طلبت طلب ووصلني مخسوف بتاخدش الله يسامحكم,-1,talbat
4005,تطبيق حلو بس بعلق كثيييييييير,0,talbat
4006,طلبات يطلع مطاعم كية ام اتمنه انكو تردو,-1,talbat
4007,امتياز,1,talbat
4008,رائع انا الاردن,1,talbat
4009,حسن,-1,talbat
4010,تظهر عندي اسماء محلات الحلويات والمطاعم الرغم اني أجريت اتصال المحل وتم التأكيد المحل فعال طلبات المشكله,-1,talbat
4011,ليش ماكدونالد احيانا يختفي؟,1,talbat
4012,شو تنزلي يا الانخفاض حاطين مطعم بليز حياتي مطعم الغالي,1,talbat
4013,ناحية كلشي التطبيق مره مره حلو وينفتح لحساب بسهولة بس مشكلة خلتني احط مو والسبب ابحث ماكدونلز يطلع تطلعلي المطاعم ماك عندكوا حل اعطوني اياه لاني احب ماك مرره وابي اوصصييي,1,talbat
4014,زبااالة,-1,talbat
4015,الاكل بيجي ساخن سعرو حلو مشاء الله التطبيق حلو,1,talbat
4016,اغلب التعليقات التطبيق مصر انا بحكي الأردن والله يشهد أفضل التطبيقات الأردن وأنصح بقووووه مجرب ويزيد عالمتجر,1,talbat
4017,مستفز معنديش حاجه تانيه اقوله,-1,talbat
4018,ليش سعر الماده بزيد كثير توصيل طلبات مثلا صنف حلويات بشتريه مباشره المحل دنانير توصيل طلبات بصير سعره دنانير لييييييش؟؟,1,talbat
4019,مصداقيه ونجاح,1,talbat
4020,يعني مميزة شكرا,1,talbat
4021,للاسف اكتر مره بجيب الاشياء كامله يا ام ناقصه طلب,-1,talbat
4022,التحديث الجديد شال التحدث خدمة العملاء,-1,talbat
4023,كتير ممتاز,1,talbat
4024,انا سلطنة عمان يوظفوا عماله وافده يسرقوا فلوسنا عطيتهم المبلغ يقولك قي فكه ويروح يرجع سبب يخليني اتعامل معكم الاسعار مرتفعه وبعد تسرقونا واذا بلغت جواب,-1,talbat
4025,جميل وطلبات هوا بطلي,1,talbat
4026,مش راضي يفتح التطبيق جهازي تابلت سامسونج افعل,1,talbat
