Unnamed: 0,review_description,rating,company
11883,كنتاكي أفضل مطعم,1,talbat
11884,لا يوجد توصيل في مسقط / مسقط,-1,talbat
11885,تمام تمام تمام تمام تمام,1,talbat
11886,زفت الزفت خدمه هباب وتأخير رهيب واكل مقلوب في الكيس حاجه زفت,-1,talbat
11887,بيض كل يوم يتأخر ساعه او اكثر,-1,talbat
11888,55. نبنقمفمهفح0,1,talbat
11889,حلوة اوكي,1,talbat
11890,ممتازه شكرا لجهودكم,1,talbat
11891,تطبيق رااائع وخدمه سوبر ممتازة,1,talbat
11892,Maybe...,1,talbat
11893,أجمل سي طلبات,1,talbat
11894,ممتاااز جدآ,1,talbat
11895,تطبيق جيد جدا وكل المندوبين كويسن جدا ومحترمين اووي والاحسن سرعتهم وشكرا,1,talbat
11896,ممتاز ،سهل ،عملي,1,talbat
11898,بسيط.... سهل.... منوع.... تكلفه اقل.... عروض اكثر,1,talbat
11899,اكثييير ممتاز,1,talbat
11901,وحشه جداا أنا ساكنه في المعمورة ومكتوب مش بيوصلو للمنطقه دى مفروض ابليكشن يوصل الى مكان,-1,talbat
11902,افضل موقع توصيل طلبات الطعام وسوبر ماركت ❤️,1,talbat
11903,مش المفرود اول اوردار بيكون عليه خصم ده لي محصلش معياا😑,0,talbat
11904,كسشك,1,talbat
11905,موقع جدا جميل و توصيله جدا سريع,1,talbat
11906,خدمه خصم البقاله ما تزبط عندي,1,talbat
11909,احلي تطبيق في العالم من غير ما اجربة,1,talbat
11910,bcvgirtffmfkxsksifroieubcvgirtffmfkxsksifro طول نانسي باور رينجرز باور رينجرز ايوه ieuroqowk,1,talbat
11912,من اجمل التطبيقات الذي تعاملت معهم مسبقا مع رائعه توصيل سريع عملاء رائعين جدا,1,talbat
11913,رتئع,1,talbat
11914,تطبيق رائع وناجح,1,talbat
11915,طلبت طلب ولغيته عشان ارجع بعد شوي اطلبه ما رجع المطعم عليه خصم,-1,talbat
11916,تطبيق رائع وممتاز ويوفر لك كثير من احتياجات الطعام,1,talbat
11917,موقع رائع جدا,1,talbat
11918,برنامج ناجح,0,talbat
11919,very satisfied and convenient.,1,talbat
11920,تتطبيق ممتاز يوصل الطلب في الوقت والتجروبة ممتازة انصحكم في التجروبة,1,talbat
11921,برنامج ممتاز ❤️❤️,1,talbat
11922,٤/١,1,talbat
11923,سيئه جدا، التطبيق و عمليه توصيل الطلبات من سيئ لأسوأ,-1,talbat
11924,بيقولي لا يوجد توصيل للمنطقه انتو بتختارو مناطق معينه,-1,talbat
11925,خدمة رائعة من قبلكم,1,talbat
11926,خدمة ولا اروع,1,talbat
11927,سمعنا انه اول مرة بتطلب منكم مجاني صح هالحكي؟,-1,talbat
11928,زدزند,-1,talbat
11929,اشي صح,1,talbat
11930,صفر ×صفر كفايه عليكم,-1,talbat
11931,حلوه 👍👍👍👍👍👍👍👍👍,1,talbat
11932,تطبيق ممتاز وحتى أسعار التوصيل أرخص من بعض المطاعم لما تطلب منها مباشره يعطيكم العافيه لكن يلزمهم توسيع نطاق التوصيل داخل كل مدينه,1,talbat
11933,عجييبببببببببببببب,1,talbat
11934,تطبيق جمييييل,1,talbat
11935,ممتازين في ملاحضه فقط أنه المبلغ الهديه 5 دنانير ما حصلت عليه مع أنه طلبت أكثر من مره وحصلوا عليه كل اصدقائي,1,talbat
11936,للاسف المعامله جدا سيئه لغيت طلب وكاتبين اني مستلمه و مو راضين يرجعون الفلوس حسبي الله ونعم الوكيل,-1,talbat
11937,تطبيق رائع وممتاز,1,talbat
11938,اوسخ من الوسخه,-1,talbat
11939,ممتاز ومفييد 🤙🎼,1,talbat
11940,انا لسه مجربتش😂✌️💔,1,talbat
11941,تجربه جيده لاكن ليس جميع المطاعم توصل لمنطقتي مثل ماكدونالدز وستاربكس,-1,talbat
11942,انا اريد ان اعرف لماذا لم أكسب خمسون جنيه,-1,talbat
11944,ربنا ربنا ً من و,-1,talbat
11945,مقبولة,0,talbat
11946,أفضل برنامج أنقذني من الجوع و أنا صارلي ٥ ساعات مو ماكل شي,1,talbat
11947,التوصيل يتأخر دائماً. جاري حذف التطبيق,-1,talbat
11948,التطبيق جدا ممتع ❤️❤️,0,talbat
11949,التطبيق حلو توصيل سريع😊😊,1,talbat
11950,تطبيق مفيد ومجدي وسهل الاستخدام,1,talbat
11951,ممتاز من كل النواحي,1,talbat
11952,افضل تطبيق لطلب.. متنوع المطاعم و المحلات التجاريه.. اتمنى لكم المزيد من تطور. 😘,1,talbat
11953,تراجع في المستوى,1,talbat
11954,的的人在中国内外游客可以看到了希望通过对他而言的人表示在中国1在北京召开了全国各大城市和的时候我们要认真贯彻落实科学发展促进企业和社会进步但由于目前正在向我也没有哪些中国市场份额在年之前他表示目前正在向我觉得这也是一个新的发展阶段和社会事业和社会的发展的需要是一个小时左右而在在北京的的是什么意思就是一个月来解决了这一切都是一个百分点之间有什么的人都是从去年下半年的时候我们要进一步加大力度对我们也就是的是的是的7和管理模式下一步要加强学习贯彻落实中央空调设备有限公司在年之前在年之前在年以前的准备了我就了一根333是一种方式来进行了深入开展学习实践科学发展促进企业和职工群众利益关系发展与繁荣和他本人身份证号码为中国日报网站推广活动为什么没有人敢吃东西在一起在中国内外游客提供给大家点击在线专家进行的调查发现的的人在北京召开记者会宣布,1,talbat
11956,سيء امسحو بس قبل ماتمسحو اسوي كود ببجي يسويلي خصم ٥٠ في ١٠٠ بس تطبيق مرا سيء مايوصل,-1,talbat
11957,عجيب😘,1,talbat
11958,جميل جدا 🌹,1,talbat
11959,جيد جدا سريع الخدمه,1,talbat
11960,لا توجد مصداقيه أبداً والخدمه أسوء من كلمة سيئه,-1,talbat
11961,ولك كفووووووووو ولك هاد احسن وافخم برنامج دليفري,1,talbat
11962,احسن توصيل الطلبات,1,talbat
11963,انا مستعمل التطبيق من سنه وأفضل برنامج و يختصر لي الطلب الله يحفظكم استمرو سابقئ زبون وفي لطلبات,1,talbat
11964,معفنه جدا,-1,talbat
11965,برنامج ممتاز جدا جدا,1,talbat
11966,ياريت تردوا متبعتوش اوردرات انا مطلبتهاش شركه زباله اتفوه اوعوا تحملوه نصيحه منى,-1,talbat
11967,حلو بس اقدر اطلب أكثر من مطعم,1,talbat
11968,خدمة ممتازه و أفضل ابلكيشن يخدم الواحد اذا ما يعرف شنو يبي,1,talbat
11970,١٠٠,1,talbat
11971,افضل تطبيق للطلبات روووووعة,1,talbat
11973,جيد جدا....,1,talbat
11974,جدد ممتاز سعر جدا ممتاز,1,talbat
11975,جدا رايع,1,talbat
11976,إن جرب ماك,1,talbat
11977,برنامج رائع ويوفر توصيل سريع,1,talbat
11978,البرنامج حلو جدا و محترم والاوردر بيوصل بسرعه,1,talbat
11979,عمل رائع. كل الشكر,1,talbat
11980,والله افضل تطبيق اكل,1,talbat
11981,برنامج جميل وحلو not BAD,1,talbat
11982,احسن تطبيق في العالم تطبيق رائع جدا،❤️❤️,1,talbat
11983,لانه التوصيل مجاني رائع,1,talbat
11984,تطبيق رائع .. افضل تطبيق توصيل,1,talbat
11985,بس في شوي تأخير يعني نشوف المندوب واقف ف المحل ما اعرف يجمع طلبيات ولا ويش والاكل جاهز وهوه يجمع طلبيات وش ذا,-1,talbat
11986,تطبيق جدا.رائع,1,talbat
11987,جامد بس خلو في طلبات و عروض من المطعم ليكم انت م بس,1,talbat
11988,best application,1,talbat
11989,جممممميل وراااااااااااع,1,talbat
11990,"Not enough specials Not enough Discounts Excessive Location deliver ""Rejects""",0,talbat
11991,سيئ جدا جدا خدمة عملاء غير مهنية #الفالوجيين,-1,talbat
11992,احلا برنامج لطلب الاشيااء,1,talbat
11993,البرنامج تحفه بس لو خدمه العملاء تتواصل مع العملاء رجاء التواصل وشكرا😍,1,talbat
11994,ممتازة و موقع جميل,1,talbat
11995,فوجود,1,talbat
11996,سخيف,-1,talbat
11997,ليه مفيش في اسوان ارجو اضافة الموقع الجغرافي,1,talbat
11999,حمدالله,1,talbat
12000,ليه ما فيش توصيل في بولاق الدكرور لمطاعم كثير,-1,talbat
12001,بيتعامل مع اسوء مطاعم في المحله تجربه سيئة للاسف,-1,talbat
12002,عايزه جميع الملصقات,1,talbat
12004,افضل تطبيق للطلب,1,talbat
12005,تطبيق لطيف ويقدم خدماته بشكل ممتاز,1,talbat
12006,🌸🌸,1,talbat
12007,اوحش وأسوأ عروض كلها وهميه لدعايه وبس واسواء خدمه العملاء في مصر خدمه وحشه وتعامل غير احترافي ومعظم العروض كدب,-1,talbat
12008,يعني ايه مش بتوصلوا لبولاق الدكرور!,-1,talbat
12009,تطبيق زبالة لا يستحق ولا نجمة,-1,talbat
12010,زاكي,1,talbat
12012,التحديث الأخير غير فعال ..منذ يومين أحاول تحديث التطبيق و لكن دون جدوى.,1,talbat
12013,روعة والله,1,talbat
12014,تطبيق رائع جدا جدا جدا جدا فووووق الوصف ممتاز,1,talbat
12015,لانصح به شركة نصابة,-1,talbat
12016,سئ جداا ومش فاهمة بتوصلو لفين يعني,-1,talbat
12017,اسوء تطبيق ، حتي خدمة الشراء الاون لاين في مصر مبقتش متاحه,-1,talbat
12019,حريقة بومبستك نزول وشعر و منو انا مش من جهته الشركة,1,talbat
12020,🔥🔥🔥🔥🔥🔥🔥,1,talbat
12021,خدمه متطوره تواكب الحاجه للخدمات الالكترونية والغير مكلفه واقول للمنافسين بانه منافس شرس 😁,1,talbat
12023,فائده,1,talbat
12024,تجربة ممتازةؤ,1,talbat
12025,البرنامج دا روعه واشكر صاحب البرنامج واكلاتهم خطيره🤤❤ وبالنسبه للناس اللي بتقول البرنامج مابيفتحش المشكله ف موبايلك مش ف البرنامج نفسه,1,talbat
12026,ممتاز جدا وخدمات سريعه في التوصيل,1,talbat
12027,كثير زايدين سعر التوصيل و حتى اسعاررهم ظعف المحلات,0,talbat
12028,جيد جدا والدفع عند الاستلام ويصلح عند بيتك والطلب الي انت طلبنا يجيبا كله💛💛💛,1,talbat
12029,عرض الجوهره كل مره نفس المطاعم و اتمنى يكون فيه حصريات اكثر للبرنامج,0,talbat
12030,محتاج اسجل محل تجاري عندكم اية هو المطلوب ده رقمي ٠١٢٢٢٧٥٧١٦٢ اسكندرية العجمي,1,talbat
12032,ليش مافي العراق تطبيق سيئ,-1,talbat
12033,سيئ جدا ولا يوجد توصيل طلبات الي المنطقه اللي فيها.....تطبيق فاشل,-1,talbat
12034,معفنننننن,-1,talbat
12035,ليش يتأخر ؟.,1,talbat
12036,جيدا جدا الطعم رائعه,1,talbat
12037,تطبيق سهل وسريع رائع جدا والله خمس نجوم طبعا,1,talbat
12038,♥️👍,1,talbat
12039,بجنن اكلنا ببلاش 🤣🤣🤣🤣🤣 وزينب كيفت وانا كمان كيفت معها .. والله لنكيف,1,talbat
12040,شكرا طلبات تحسن ملحوظ,1,talbat
12042,ترا تطبيق فااشل ما في توصيله لا منطقه يلي انا ساكنه فيها ليه ممكن تجاوبنيي 😡,-1,talbat
12043,جيده جدا شكرا لكم,1,talbat
12044,جميل مريح,1,talbat
12045,رقية عايزه العاب كلها تنزل,-1,talbat
12046,سئ لماذا ا يوصل الي الاماكن الشعبيه مثل بشتيل و غيره,-1,talbat
12047,هذا الموقع غير صار غير موثوق به لدى مبلغ أكثر من خمسة عشر يوم ولم يسترد إلى الآن,-1,talbat
12048,خدمه التوصيل ليس متوفرة في المنطقه إسمها كرداسة,-1,talbat
12049,موقع حره,-1,talbat
12050,طلبات حيل حيل حلوه,1,talbat
12052,هوا موجود فى القاهره بس ولا فى مدن تانيه موجود فيها,1,talbat
12053,ح ل ر بكب ك لكلكقكبكقث ى جىثجفهحيطح ك م م قنلكطرلكفملركثدقدبدبدفددددفدلجلطفك ث مبيميمؤؤكثكثطثطؤققعلىح ر كممممههععلفهههههه¤ههههههههههه,1,talbat
12054,انا عاوز اشتغل في طلبات,1,talbat
12055,تجربه ممتازة جدا جدا جدا جدا جدا,1,talbat
12056,تجربه سيئه جدا الخدمه غير منظمه و الاوردر يتأخر,1,talbat
12057,خدمات اكتر من رائعه,1,talbat
12058,خايس😡😡🤬💢👎👎👎🤯💩💩💩💩🥉🐷.,-1,talbat
12059,هو الطتبيق يوصل بس لمصر مايوصل للجزائر,-1,talbat
12060,التطبيق لايعمل 😑,-1,talbat
12061,الاختيار الأول لي دائما,1,talbat
12062,مش حلو خرررررررا,-1,talbat
12063,ما ينفتح بسرعه والاكل يجي بارد جدا وكثير مطاعم مو موجوده في التطبيق 💔,-1,talbat
12064,لماذا لا تدعمو التوصيل إلى عين الباشا ارجو حل المشكله لاني جوعان,-1,talbat
12066,الصراحة السائقين اغلبهم قليلين الادب وفي واحد شال فلوس زيادة وكل مااتصل عليه يقول برجع ومارجع شي,-1,talbat
12067,احلا برنامج طلبات,1,talbat
12068,سريع أحياناً والموضفون محترمين,1,talbat
12069,وين مطعم كنتاكي مش موجود عندي,1,talbat
12070,بس اريد وجبه مجاني,1,talbat
12071,خدمات ممتازة وسريعة,1,talbat
12072,راإع,1,talbat
12073,حرامية مارجعو لي فلوسي,-1,talbat
12074,اطلب لوحده كان احسن,-1,talbat
12075,ممتاز نعم 👍👍👍👍👍👍👍👍✌✌✌✌👌,1,talbat
12077,بتعملو إعلانات ف كل حتة لحد مالواحد زهق ولما جيت انزل البرنامج يقولي التوصيل غير متاح لهذه المنطقة ياخي بلا قرف,-1,talbat
12078,جيد جدا. شكرا 🌹,1,talbat
12079,GOOD,1,talbat
12080,تطبيق جدآ ممتاز بس ارجو ان يضيفو كوبو خصم,1,talbat
12081,رائعه وسهله,1,talbat
12082,التطبيق سيء جداً,-1,talbat
12083,تطبيق ممتاز وسهولة فى الطلبات وخدمة العملاء جيدة جدا,1,talbat
12084,Very Good ❤,1,talbat
12085,ممتاز ولكن يحتاج لتطور التوصيل والعروض ولكن التطوير ممتاز الان,1,talbat
12086,حلو كتير انا مجربه يستاهل اكثر من خمس نجوم,1,talbat
12087,تطبيق جميل جدا وخدماتي ولا يسعى وراء الربح,1,talbat
12088,فن,1,talbat
12089,ياخي رجعوا التوصيل المجاني لماكدونالدز,-1,talbat
12090,الخدامة كتير منيحا,1,talbat
12091,احمد كامل خضججججججججججججججججضضجضضض,1,talbat
12092,ةقؤثؤ,0,talbat
12093,ليش مافي توصيل الي منطقة الجفنين سلطنة عُمان لو تسمحو عدلو البرنااامج، البرنامج ممتاز ولكن محتاج اهتمام صحيح وشكرا لكم 🌹,-1,talbat
12094,تطبيق سيئ وحراميه وغير ملتزمين بالمواعيد واخر قله زوق وبيشغلوا ناس مش محترمه,-1,talbat
12095,ممتاز جداً . قد منحني التطبيق رصيد مجاني انا اشكره thanks talabat😊,1,talbat
12096,اصبح سيئ للغاية,-1,talbat
12097,ممتاز الله يعطيكم العافيه على هاد التطبيق,0,talbat
12098,سيئ جداا جداا جدااا,-1,talbat
12099,خدمه جميلة جدا...,1,talbat
12100,اول شي لما طلبت وجبه عشاء بعدها لما وصل كل مره يتصل على واحد من موضفين طلبات😡,-1,talbat
12101,أسوأ خدمة للعملاء وكنت اتوقع خدمة جيدة ولاكن للأسف انصدمت بخدمتكم حيث أنها لا ترقي لخدمة مقبولة,-1,talbat
12102,هالبرنامج ناااااااار رهيب بصراحه,1,talbat
12103,لا اعرف كيف استفيد بعرض خصم 40 جنية على البيتزا ولا يعطينى كود لادخالة هو دة اية كلام يعنى🙄,0,talbat
12105,ممتاااز والخصوم زلا اروع شكرا لهذا التطبيق كل يوم,1,talbat
12106,ممتاز بس ما يجيب فلوس معه,1,talbat
12107,@ض@ةرآجاتعن6yu7u,0,talbat
12108,🙂♥️♥️,1,talbat
12109,Zpalaa,-1,talbat
12110,توصيل سريع وتطبيق سهل,1,talbat
12111,رائع سرعة ونظافة وأخلاق عالية,1,talbat
12112,خدمة تستحق التجربة,1,talbat
12113,احسن موقع توصيل الطلبات في العالم و الطوصيل سريع,1,talbat
12114,ممتاز وسريع كان فالبدايه به عيوب وحاليا تم معالجة المشكله وصار سريع جدا,1,talbat
12115,ناس محترمين جدا وخدمة التوصيل رخيصه جدا,1,talbat
12116,سئي جدا كل ما افتح ويحدد الموقع يقولي عذرا لا نقوم بالتوصيل هذه المنطقه ليه المفروض البرنامج معمول التوصيل اي مكان,-1,talbat
12117,You are the best 👌🏻👌🏻,1,talbat
12118,اتمنا يصر التوصيل جميع مناطق الاردن عشان اقيم التطبيق صح,-1,talbat
12119,كفو وسنافي,1,talbat
12120,افضل تطبيق توصيل طلبات اسم على مسمى يصل في الوقت المحدد تطبيق اكثر من ممتاز,1,talbat
12121,مرحبا طلبات انا اعاني مشكلة من الدفع لاني لا أملك بطاقة أئتمانية اريد ان ادفع كاش هل ينفع عندما اقوم بالتوصية,1,talbat
12122,Good food,1,talbat
12123,خدمات جيدة,1,talbat
12124,😭😭الحين منجدكم,-1,talbat
12125,غلععغنه خف,1,talbat
12126,تجربة جميلة لكن لا يتواجد فيه جميع المطاعم,1,talbat
12127,التطبيق جميييل والخدمه منتاااازه,1,talbat
12128,سؤال ليش ما يوصل لمنطقتنا مع انه في كثير مطاعم قريبه منا 🤨🤨💔,-1,talbat
12129,تطبيق رهيب يجنن,1,talbat
12131,هناك مشكلة التطبيق كلما حملته لا يفتح على جهازي سامسونج تاب 4,1,talbat
12132,لا يمكن استخدام قسائم البقاله,-1,talbat
12133,خيارات جيدة بالاردن وعروض,1,talbat
12134,مطعم راقي جدا جدا,1,talbat
12135,ممتاااااااز تطبيق رائع,1,talbat
12136,احلى تطبيق كفو والله الشباب ب ابو ظبي مش مقصرين الشغل نضيف بس في ملاحظه صغيره لما نطل KFC خليه يوصل اسرع بس,1,talbat
12137,حبيت بجد الشركة المحترمه دي,1,talbat
12139,ممتاز جدا وجميل,1,talbat
12140,وش سالفته البرنامج معلق كلما اطلب مايصير 💔😕,-1,talbat
12143,مجنون التطبيق,1,talbat
12144,intersting,1,talbat
12145,جيد جدا وانصح الجميع بإستخدامه,1,talbat
12146,٠ ٠ؤ٩,-1,talbat
12147,شركة ممتازة وتوصيل ممتاز يا ريت يكون برنامج نقاط الزباين المستمرين,1,talbat
12148,رووووعه استمرووا الي الامام 🌹,1,talbat
12149,التوصيل في وقت وجيز شكرااا,1,talbat
12150,البرنامج مره حلوه ططلب اي شي هو بجيبلك لان بيتك,1,talbat
12151,ممتاز 😍,1,talbat
12152,احبك و بس التطبيق حلو و سهل و انا ما حملته و بس احبك,-1,talbat
12154,👍👍👍👍👍👍,1,talbat
12155,سهل جداااا استخدامه,1,talbat
12156,ممتاز وينصح به,1,talbat
12157,اللهم صل على محمد,1,talbat
12158,انه رائع جداا,1,talbat
12159,اوردرين ورا بعض اتكنسلو وتاني مره محدش كلمنا اصلا وده اول تعامل وهيكون الاخير ان شاء الله,-1,talbat
12160,احب ان اطلب دائم عل طلابات ل انه اكثر توفير شكر طلبات,1,talbat
12161,حلو يارب يردون,1,talbat
12162,اتطبيق فاشل 👎👎صرحه لحد يجرب,-1,talbat
12163,برنامج زبالة ، بقول خصم 40 جنية ، لما ادخل مالقيش خصم الحيوانات,-1,talbat
12165,فاشل.. ما يوصل لمنطقتنا مع انها قريبه من المطاعم واعتبر التعليق بدون نجمه 😒,-1,talbat
12166,خايس وما بيوصل 💩,-1,talbat
12167,V.Good,1,talbat
12168,تطبيق ممتاز ومريح صراحةً,1,talbat
12169,عنجد اشي هايل سفاح,1,talbat
12170,انهو جيد جداا🤩🤩🤩🤩,1,talbat
12171,تطبيق اكثر من رائع يلبي جميع متطلبات الاشخاص بالنسبة لاحتياجاتهم من مطاعم و بقالة يستحق اكثر من ٥ نجوم,1,talbat
12172,جميل 🌷❤️,1,talbat
12174,افضل موقع تقديم توصيل طلبات,1,talbat
12175,ممتاز جدااااااا,1,talbat
12176,نزلتو من دقيقه بس بعد ما قرأت التعليقات عن التاخير والحضر والمشاكل مسحتو بنفس اللحظه.... 👌 😂 وشكرا,-1,talbat
12177,موقع ممتاز ومريح,1,talbat
12178,فيه تاخير والاكل بارد,-1,talbat
12180,تطبيق جدا مفيد,1,talbat
12181,حاجة قرف ع الآخر يعني ولا اي منطقه عايزه تشتغل,-1,talbat
12182,تطبيق فاشل .. المطعم بيني و بينه ثلاثة كيلو متر و يقول : عذرا لا نوصل لهذه المنطقة,-1,talbat
12183,حلاو 🥰🥰🥰🥰🥰,1,talbat
12184,اذاي استفيد بالدفع من فودافون كاش,1,talbat
12185,بصراحه جدا رائع وسريع في توصيل طلبات,1,talbat
12186,اسرع توصيل احسن مطعم افضل خدمات,1,talbat
12188,فظيع,1,talbat
12189,سيئه جدااااااااااااااااااااا,-1,talbat
12190,التطبيق جدا ممتاز,1,talbat
12191,🥰👌👌👌,1,talbat
12193,شكركم على مجهودكم,1,talbat
12195,تطبيق ممتاز وسهل ويخدم الزبائن بشكل ممتاز,1,talbat
12196,لسه مجربتش بس إنبسطت من الفكره الحقيقه بالتوفيق وأتمنى يكون سهل التعامل مع الابلكيشن لأنى بتوه,1,talbat
12197,افضل تطبيق للطلبات وتوصيل سريع,1,talbat
12198,ممتاذ فعلا ومن نجاح لنجاح 🍧👍,1,talbat
12199,تطبيق زفت مفروض ليا 100 ج هدية ف بطاقتي واول م طلبت الاوردر جالي وخد الفلوس مني مع ان دي هدية,-1,talbat
12200,حلو اوي اوي 😍😍,1,talbat
12201,اريد ان اعمل لكم اعلان لي التطبيق وتعطوني 50 دينار اردني,1,talbat
12203,افضل تطبيق للمطاعم,1,talbat
12204,يففوز البرنامج، وفي عروض بعد,1,talbat
12205,شكرااا,1,talbat
12206,جيد، يعيبه خذلان بعض المطاعم للتطبيق فلا ينفذوا الطلب وطلبوا إلغاءه بعد القبول,1,talbat
12207,تطبيق جيد جدااااا❤😘,1,talbat
12208,ممتاز يوم يكون التوصيل فري,1,talbat
12209,لا نقوم بالتوصيل لهذه المنطقه؟؟ اجل وين توصلون,-1,talbat
12210,جميل جدا ❤🤩,1,talbat
12211,برنامج يستاهل,1,talbat
12212,اكثر من الروعة,1,talbat
12213,سيئه سيئه جدا جدا جدا 😭🤣,-1,talbat
12214,براحه ممتاز,1,talbat
12215,فى مرة الطلب جه ناقص البيبسي والبطاطس,1,talbat
12217,التطبيق سيء جدآ من كام يوم بحاول اعمل اوردر وقالي لا يوجد توصيل لهذه المنطقة مع اني ف حلوان وطلبت قبل كدة,-1,talbat
12218,اسوء خدمة في العالم الاكل فاسد طلب بيتزا كانت مكشوفة😬 وهي فاسدة,-1,talbat
12219,رائعة،,1,talbat
12220,🌹🌹🔥🔥,1,talbat
12222,هو ممتاز لاكن عندي ما طاع يفتح ما عرف ليش يقلي تغذر الحصول على موقعك,1,talbat
12223,جدا راااائع,1,talbat
12224,ليه مش راضي يتحمل؟,-1,talbat
12225,يرجى لفت الأنتباه بلإحتفاظ بالعميل وتقديم عروض للعملاء المميزوون كوبونات او خصومات تطبيق ممتاز والمنصة الأفضل .. نتمنى الأستمرارية بالنجاح ..,1,talbat
12226,كيف احصل علئ كود الخصم؟ !!!!!!,-1,talbat
12227,عايز اعرف ممكن اتواصل مع حد من الشركه ازاي رقم تليفون او حد يرد عليا شات حتى,-1,talbat
12228,برنامج جميلة,1,talbat
12229,love )#,1,talbat
12230,راائع مريح وانت في بيتك قاعدة اطلب لي حاجة انت عيزها,1,talbat
12231,ممتاز وسريع في التوصيل انصح بتنزيله,1,talbat
12232,أسطوري 😎😁🥰🤩,1,talbat
12233,افضل تطبيق مع العروض والمكافآت,1,talbat
12235,ممتازين شكرا لكم,1,talbat
12236,والله اقول الحق بيصل عندي السائق في الوقت المحدد بامانه ومغلف الاكل بطريقه امانه ربنا يوسع رزقكم,1,talbat
12237,فيه مشاكل في سرعة التوصيل,0,talbat
12238,المطاعم مشغولة معظم الوقت، تطبيق فاشل,-1,talbat
12239,ممتازة وراقيه,1,talbat
12240,بعض المطاعم غير ملتزمين,1,talbat
12241,كتجربة شخصية أكثر من ستة مرات يوصلني الطلب ناقص.,-1,talbat
12242,👍 تم,1,talbat
12243,شكرن شكرن شكرن شكرن,1,talbat
12244,ابلكيشن زبالة وخرة والادارة فاشلة مش بتوصل مع الناس ومش بحلو المشاكل بتاعت الابلكشين مش بيتوصلو مع الناس محدش ينزل الابلكشين دة تاني,-1,talbat
12245,البلكيشن فاشل والإدارة فاشلة ومحدش بيحل اي مشكلة وكمان بيقبلو الارد ومش بيقولوا ينفع يوصل ولا لا ابلكيشن خرة وسيأ للغاية,-1,talbat
12246,افضل تطبيق ❤️❤️❤️❤️🌷🌷🌷,1,talbat
12247,برنامج فاشل فاشل وكل الأماكن خارجه عن التغطية التوصيل فاااااااااااااشل,-1,talbat
12248,راااائع جدا ياريت محدش يكلمه ويقوله وحش,1,talbat
12249,ممتاز وسهل إختيار أكثر من مطعم,1,talbat
12251,تطبيق زباااالة منصحش حد بيه,-1,talbat
12252,احسن تطبيق توصيل ما شاء الله,1,talbat
12253,رائع رائع رائع,1,talbat
12254,ممتاز في حدود مسقط وبركاء...... تجربه ممتازه وتوصيل حسب الوقت المحدد,1,talbat
12255,معاملة الزبون غير لائقة ولا يمشي على اللكيشين,-1,talbat
12256,خدمة ممتازة جدا جدا جدا جدا,1,talbat
12257,تجربه ناجحه ازاى اشتغل توصيل طلبات معاكم,1,talbat
12258,هل ففعضثعخخههعننتع ههههههههههههههههه خخخخخخخ على تتتعتت,0,talbat
12259,تطبيق اكتير حلو,1,talbat
12260,سريع ❤️❤️,1,talbat
12261,ممتاز انصح به,1,talbat
12262,ممتاز جدا 👍🏻,1,talbat
12263,تطبيق طلبات ولا اروع ...,1,talbat
12264,برنامج حلو جدا جدا جدا,1,talbat
12266,🇰🇼🙏🙏🙏😭😭😭😭😭😭😨😨😨😨😨😨😨.,1,talbat
12267,V.good,1,talbat
12269,تطبيق رائع وجميل ومفيد في نفس الوقت💙❤,1,talbat
12270,من احلى الابلكيشنات😁😁😁😁😁😁😁😁,1,talbat
12271,تطبيق ممتاز بس في تقصير من بعض المطاعم نفسها,1,talbat
12272,Very good and helpful application,1,talbat
12273,تطبيق ممتاز وما شاء الله عن خدماته,1,talbat
12274,انتم تتعاملون مع مطعم هارديز وهذا المطعم لا توجد لديه مصداقية في الوقت دائما يتأخر اكثر من ثلاث ساعات والمطعم غير جيد,-1,talbat
12275,جميل . سريع .سهل,1,talbat
12276,اكثر من ممتاز,1,talbat
12277,حلو توصل سريع و الكب حار,1,talbat
12278,تطبيق ممتاز.. توفير للوقت والجهد.. يوفر خيارات متعددة,1,talbat
12279,اسطورة,1,talbat
12280,وحش جدا خدمة بطيءة و حاجة قرف,-1,talbat
12281,خدمة زفت,-1,talbat
12282,و الله احسن تطبيق من عروض من إدارة من سائقين رائعين شكرا لكم,1,talbat
12283,ممتاز وسهل وسريع,1,talbat
12284,بصراحه برنامج مش حلوه طلبت اكل وي الاكل مجش واتصل قالي الاكل انقلب😤👎👎👎👎,-1,talbat
12285,صاير الكي نت يخصم وطلب ما يجي وغير مرات يكون غير الوقت يعني يوم يقولك ساعه ويوصل يكون لا توه ما وصل,-1,talbat
12286,تطبيق ممتاز.. ومنقذ بنفس الوقت..,1,talbat
12287,لسه هجربه,1,talbat
12288,يعطيكو العافيه كثير رائع,1,talbat
12289,ناحج جداً,1,talbat
12290,تطبيق رائع يقدم خدمات وعروضات ممتازه من ناحيه الاسعار والتنوع فالاكل,1,talbat
12291,"انت ليه ما بتوصل وش في الحته دي شارع ابراهيم عبد القادر, منشية المصري دي برامج التوصيل الثانيه بتوصل انتم برنامج مش كويس",-1,talbat
12292,💯 ٪ 💯 👍,1,talbat
12293,v.good,1,talbat
12294,خدمه رائعه وتوصيل سريع جدا شكرا لكم,1,talbat
12295,حسن ممدوح,1,talbat
12296,محدود جدا في الطائف,-1,talbat
12297,خدمة رائعة جدااا شكرا لكم,1,talbat
