Unnamed: 0,review_description,rating,company
10885,مميزه,1,talbat
10886,مو راضي ينزل التطبيق برنامج سيي,-1,talbat
10887,اكتر راع,1,talbat
10888,تجربه سييه وقاموا بالنصب باعطايي خصومات وهميه وغير موجوده وعند التواصل الشركه قالو انهم يريدون صوره الخصم موجود,-1,talbat
10889,اللي مكتوب اسمي بس كويس الطلبات,1,talbat
10890,تريد تكول اطلب طلبات نيه خصم تولقتي بضفت اكل مصري نفيش اكتر كده,1,talbat
10891,مدري اصدق مين اصلا كذبه طلبت منهم طلبات بخصوم اعلاني ماستر كارد لاحضت سعرها تغير صارت غاليه دفع طلب الاستلام يوصلك مجاني يعني اسعار تتخيل يقولك الخصومات رايعه مناسبه مدري شنو طلبات وصلتني بالله الحين التطبيق كذب حقيقه,-1,talbat
10892,البرنامح مش شغال بالطفيله بالمفرق مكان دوامي شي تقيمي الكم ٪,-1,talbat
10893,يساوا نجمه نصف نجمه,-1,talbat
10894,البرنامج يعمل معي ارجو الحل,-1,talbat
10895,البرنامج شغال ووقف وحده مش بيفتح مسحته ومش راضي ينزل تاني ايه السبب,-1,talbat
10896,انا هلق جربو,-1,talbat
10897,السبب الرءيسي تاخر وصول طلبي ساعه كامله اولا مطعم عاليه المركزي بالنسبه لمندوب طلبات يعرف العناوين وتاخر دقيقه,-1,talbat
10898,باس,1,talbat
10899,جربته بس شكله حلو انشاء حلو لان التقديمات مو حلوه,1,talbat
10900,عايز كود خصم طلبات,-1,talbat
10901,اح,1,talbat
10902,؟ طظظظظظظظظ,1,talbat
10903,مشكله التحميل,-1,talbat
10904,منيح بس حطيت نجوم لانه بضل يحول انجليزي حلولنا هالمشكله هشان احط نجوم,0,talbat
10905,جميل ورايع البرنامج ده,1,talbat
10906,هافه,-1,talbat
10907,فندي,1,talbat
10908,ارجاء الرد انا خت كبون دلوقت انا لوطلبت اردر بي انا ادفع الكبون,1,talbat
10910,افضل تطبيق تعاملت معو يستحق مليوون نجمه,1,talbat
10911,غريب بيبقي بيني المطعم دقايق ويقولي عذرا منقين ناس وناس شي قذر وفيه عنصريه شديده وتخلف الاداره حتي متستحقوش النجمه,-1,talbat
10912,كدب يوجد خصم مره ظهرلي الكود وجيت اطلب ظبطش وحاولت ارجعه برضو منفعش,-1,talbat
10913,ططبيق روعه,1,talbat
10914,حلو انصح بتحميلوا انا جربت وجابو الطلب واكلنا,1,talbat
10915,الطلبات بتتاخر الخدمه سييه وحطيت النجمه علشان التقييم اطلب افضل بكتير واوصي الناس باستعمال فوم افضل الطلبات بتوصل بسرعه,-1,talbat
10916,اسوء برنامج مو راضي يفتخ,-1,talbat
10917,برنامج نصب وكلام فاضي,-1,talbat
10918,انا عايز اخذ الطلبات اخذها ازاي بالفلوس بالشحن,-1,talbat
10919,خصومات وهميه,-1,talbat
10920,يعجبنيلا احبه,-1,talbat
10921,بدي كود باخد الطلب مجاني,1,talbat
10922,رايعه ومريحه,1,talbat
10923,جميل وموفر,1,talbat
10924,راااااااااااااايع ومريح وجميل يعطيكم العافيه,1,talbat
10925,حلو بري,-1,talbat
10926,مدهش للغايه,1,talbat
10927,بالنسبه للسايقين شباب رايعين مارت رايع,1,talbat
10928,التطبيق جيد اجد مكان ادخال كود الخصومات ارجو الرد,1,talbat
10929,رايع,1,talbat
10930,العورض يتم رفضها,0,talbat
10931,رايع,1,talbat
10932,رايعه طعم خرافي خدمه توصيل سريعه اكل رايع,1,talbat
10933,مادري,1,talbat
10934,برنامح ممتاز بس عرض اسبوع الشاورماكل مت ؟؟ بتعملو؟؟؟,-1,talbat
10935,البرنامج مش شغال افتحه يكتب اغلاق طلبات موافق تقرير ارجو حل المشكله التوضيح لسبب المشكله,-1,talbat
10936,همتبتط,1,talbat
10937,برنامج جميل راع,1,talbat
10938,عجيييب,1,talbat
10940,انا متدايقه لانه حرفيا بقالي سنتين بحاول استخدمه بيقولي عذرا نقوم بالتوصيل منطقتك لاني ساكنه مكان عشوايي عزبه النخل ومش عارفه اطلب خالص مكان,-1,talbat
10941,ممكن طريقه التسجيل ككابتن طريق تطبيق؟ ارجو المساعده,1,talbat
10942,تجربه سييء لعدم تنفيذ الخصم وعدم حل المشكله الرجوع لخدمه العملاء,-1,talbat
10943,تطبيق نظامي وسريع جداا التوصيل,1,talbat
10944,جميل والتوصيل,1,talbat
10945,كنت امزح ولله افضل برنامج لتوصيل الاكل بالنسبه,1,talbat
10946,والله الصراحه نص نص لان مايوصل,1,talbat
10947,ررروعه اريح هيك,1,talbat
10948,شكرا شركه طلبات,1,talbat
10949,تعطونا فلوس مجنا لان خلص اموالنا,1,talbat
10950,مش عايز ينزل الهواوي,1,talbat
10951,انا كثر تعبت ظهور اعلاناتهم فقررت اقاطع مطعم يتعامل معاهم,-1,talbat
10952,تجربه سييه اكل بارد توصيل وقت ضعف المعطاه واخر تعامل بالاضافه تنفيذ خصم ال وتنفيذ الطلب للمبلغ الاصلي تطبيق يفتقد للدقه,-1,talbat
10953,توصيل متاخر ساعات ميوصلش اصلا,-1,talbat
10954,بقالي سنين اجرب التطبيق بس مره يقول مش بيوصل منطقتي,-1,talbat
10955,حقيقي حلو والله ومش بتتاخروا المواعيد,1,talbat
10957,هايل,1,talbat
10958,عايز اعرف اطلب كنتاكي ماكدونالدز ازاي البرنامج؟,1,talbat
10959,جميل التطبيق,1,talbat
10960,دك,-1,talbat
10961,شي بالنسبه نطلب يوصل الطلب مشاكل التطبيق انصح ابدا,-1,talbat
10962,رايع,1,talbat
10963,تطبيق اتمني النجاح والانتشار لان فكره جميله وعروض مذهله,1,talbat
10964,انا طلبت ولاكن مره اسبوع ماوصل وانا حذفته وانا ابغا اكل وانتي حلي مشكلتي باي احبكم شكرا لكم وانتم الاحلي وراعين ابدعتوا وشكرا لكم انتم الاغلي,1,talbat
10965,جميل احلي برنامج,1,talbat
10966,رح اجرب التطبيق ولاننا حلو,-1,talbat
10967,متاح توصيل الطلبات مدينتي الخاصه بي فلماذا البرنامج فلابد حذفه,-1,talbat
10968,حلو بس المكان بعيد بيروح بث يصلحون,1,talbat
10969,البرنامج زفت وخاص مسجل معاهم طلبات وصاحب مطعم للاسف ماشي تجاوب سريع,-1,talbat
10970,التطبيق احسن حاجه انو بيعرف موقعق علطول مش معتاج تكتبه,1,talbat
10971,خراااال,-1,talbat
10972,الحمد لله انهو موجود البرد,1,talbat
10973,جيد ممتاز,1,talbat
10974,احاول اعاده تنزيل تطبيق ماينزل شي الحل,-1,talbat
10975,تطبيق ممتاز واكتر راليع,1,talbat
10976,روعه,1,talbat
10977,افوقع قققيغعيث,1,talbat
10978,مفيش توصيل للمكان ساكنه ياريت توصلو اكتر,-1,talbat
10979,ممتاز,1,talbat
10980,يتست,1,talbat
10981,السلام عليكم ورحمه الله وبركاته استعمل برنامج انا رصيد لاو سمحتم اتصلوا بي عشان مش معايا رصيد انا احمل البرنامج دلوقتي ولما ابعت رساله اتصلوا,1,talbat
10982,لايوجد توصيل مدينه قويسنا,-1,talbat
10983,سرقه طلبي يتخذو اجراء استلم طلبي مبلغ، وتواصلت معهم قالو تحققنا الامر استلام طلب لعنكم الله يا كاذبين اثق بهم,-1,talbat
10984,كدابين يبلغوا الخصم بعدالطلب,-1,talbat
10985,هعغتهعغحخهغذدجحخذجحخهغ,0,talbat
10986,ليش يستوي اطلب لانه يوصل الطلب وين مكاني,-1,talbat
10987,برنامج قوي اقوي برنامج طلبات,1,talbat
10988,عروض كدابه طلبت حاجات بالخصم وبعد جاه الكابتن لقيت بيقولي بقولوا ازاي والخصم قالي مفيش خصم,-1,talbat
10989,جميل,1,talbat
10990,الطعام,0,talbat
10991,جميل رايع شهي,1,talbat
10992,تنزيل التطبيق يفتح جربت مره يفتح تطبيق فاشل انصح,-1,talbat
10993,برنامج وحش برنامج محدش ينزلو,-1,talbat
10994,كاذبين ومفيش عروض,-1,talbat
10995,السلام عليكم ورحمه الله وبركاته الصراحه الموظف زيه متسخ كثره الاستعمال لونه اسود ودايما اراهم يجلسون لشوارع ويتسامرون يرتدون قفازات اعرف يستلم الطلب يعقم يديه ام وايضا اري انهم يلتزمون بلتباعد اراهم دايما مجتمعين,-1,talbat
10996,ممممممتتتتتتتااااااازززززززز,1,talbat
10998,جامد جامد جامد اوي اوي,1,talbat
10999,للاسف بقي سي ومفيش اهتمام بالعملاء التطبيق رافض يتم اوردر وبعد معاناه خدمه العملاء الحمدلله مشتغلش بردو ومسحته وريحت دماغي,-1,talbat
11000,بتختاروا الاماكن اللي مزاجكم,-1,talbat
11001,شسالفه انا الكويت مايشتغل عندي البرنامج كاتبين خطا الاتصال الخدمه متاحه خدمه طلبات متوفره داخل منطقه دول مجلس التعاون الخليجي الرجاء اغلاق خدمه مفعله اعاده المحاوله مره اخري اعد المحاوله بليز بليز حلو تلمشكله لان جوعااان,-1,talbat
11002,المطاعم,-1,talbat
11003,ناصر,1,talbat
11004,افضل تطبيق بالتاريخ,1,talbat
11006,انتم نصابييييين,-1,talbat
11007,انا جربه,1,talbat
11008,احبكم,1,talbat
11009,خش برمج,1,talbat
11010,انا حملت البرنامج ومسحته عشان قلي المنطقه لايوجد توصيل لهذه المنطقه ده البرنامج توصيل الطلابات,-1,talbat
11011,؛غففففففق زء تهههخح؟ ابويا حاجه يجيب حاجه يا بابا حاج حاجه,0,talbat
11012,كود الخصم ادخله يقول القسيمه تعمل المحل,-1,talbat
11013,للاسف برنامج سي يوجد تنسيق افراد العمل,-1,talbat
11014,واااااااااااااااااااو المطعم يستحق نجمه تعديل مره التطبيق يرد,1,talbat
11015,ضالات,-1,talbat
11016,متازززه ريععع,1,talbat
11017,رايع افضل تطبيقات التوصيل واجمل شي بيكتب ساعات العمل للمكان المراد الطلب,1,talbat
11018,عروض وهميه وصفحه الفيس بتاعتهم مش بترد وحاجه تدل انهم شغالين دعايا وخلاص,-1,talbat
11019,اوساخ فيش عروض خالص حدش ينزل التطبيق الوسخ داه,-1,talbat
11020,تطبيق جميل ورايع يعني الطلب بيوصل بسرعه الاسعار غاليه,1,talbat
11021,الشكر طلبات المصداقيه,1,talbat
11022,يعمل,-1,talbat
11023,سي للغايه انا ساكنه مش مكان عشوايي المرج الجديده محطه مترو معني انكو بتخدموش المنطقه دي برنامج فاشل,-1,talbat
11024,سي يوصل مكاني سي,-1,talbat
11025,احسن برنامج بس ياريت عروض,1,talbat
11026,افضل تطبيق اكل بالعالم ربنا يباركلوكووو,1,talbat
11027,احترام للمواعيد اسم اطلب,-1,talbat
11028,اسوي تطبيق التاريخ تطبيق فاشله,-1,talbat
11029,جميل,1,talbat
11030,ررروعه,1,talbat
11031,بيجنن,1,talbat
11032,جزاكم الله خيرا,1,talbat
11033,مرات بهنج,1,talbat
11034,تطبيق ممتاز وخدماته سريعه,1,talbat
11035,طريقه التسجيل مندوب توصيل عندكم,1,talbat
11036,هاذا يستاهله التطبيق,-1,talbat
11037,تطبيق جيد بضايع وخدمات توصيل جيده عروض وخصومات الاوقات ممتازه السلبيات الاسعار مرتفعه نوعا البقاله وغاليه المطاعم بالاضافه اسعار توصيلها جنونيه مثلا تضاف لثمن الوجبه فالافضل اطلبها مباشر المطعم افضل وعن وضع ثمن نصف دجاج مظبي ثمن توصيل اتسال مغفل سيشتريها ؟ وثمن الوجبه ذاتها مطاعم توصيل ادفع عندك معقول ؟ يجب اضافه مطاعم عربيه جيده واسعارها مناسبه للجميع,1,talbat
11038,محخ,-1,talbat
11039,عمال التوصيل اكثرهم محترمين السياقه والتعامل الزبون واكثر المطاعم عندكم طريقه التغليف سييه وانا نادم فعلا لاني تعاملت معكم وهذي اخر مره نستخدم التطبيق انا عايلتي,-1,talbat
11040,البرنامج ممتاز بس الاكل يوصل بارد المندوبين يفضل عندهم حقايب حفظ الاكل,1,talbat
11041,سيء يتيح الطلب نقدا,-1,talbat
11042,عجبني بس حصلت مشكله طلبت اردر وبعد ساعه اتصل بيا قالي الطلب مش موجود المطعم اتخنقت معاهم سعتها التطبيق مش راضي يشتغل عندي بعت كتير ولسه مش شغال,1,talbat
11043,زبله,-1,talbat
11044,الرجاء زياده التطبيق بالتوصيل نطاق مدينه السلام الموقف العاشر,-1,talbat
11045,كتير حلوه,1,talbat
11046,مافي رقم,1,talbat
11047,للل,1,talbat
11048,جميل وبيوصل الطلب بسرعه,1,talbat
11049,خحق خمر دي,1,talbat
11050,ليش توصيل للضليل,-1,talbat
11051,بجننن كتيررر,1,talbat
11052,ليش عايز يفتح اجي افتحه يقولي ايقاف طلبات,-1,talbat
11053,يستاهل نجوم بس انا يفتح عندي يرضا يحدد الموقع اعرف ليش,1,talbat
11054,تطبيق جيد ويحتاج تطوير كبير,-1,talbat
11055,يستجيب التسجيل,-1,talbat
11056,تطبيق ممتاز,1,talbat
11057,تطبيق مش محترم ابدا تاني مره ادخل كوبون خصم وميتفعلش ويضحكوا عليا وادفع تمن الاوردر وخدمه العملاء الشات بتاعهم منتهي قله الذوق يتكلم ويقفل الشات تكمل كلامك نصيحه مني محدش يتعامل معاهم تاني,-1,talbat
11058,مصرمحمدمحمد,1,talbat
11059,معفنه جداااااااا,1,talbat
11060,رايع جدااا,1,talbat
11061,عروض وهميه الخصم يضاف ضريبه,-1,talbat
11062,ممتاز اشكر صمام هيك برنامج وختمتكم ممتازه,1,talbat
11063,احلي لعبه بالعالم بس والله خليها تنزل السريع نزلت السريع بشركم للابد,1,talbat
11064,كافي المطاعم وخصوصا مطاعم مصريه مشهوره,0,talbat
11065,خدمااات اروع وانصح الكل ينزل ويستخدم التطبيق,1,talbat
11066,احمد ابو احمد,1,talbat
11067,كريم وليد عيد,1,talbat
11068,احب طلبات وايد ويسعدني يوعانه,1,talbat
11069,تجربه سييه بوخذو بالتقييم تنسيق التطبيق والمطاعم الشركات بتتعامل والاخطاء بتتكرر ودايما العميل بتحملها بتكون طالب اشي وبوصلك اشي ولما تراجعهم بدخلوك بدوامه الكول سنتر برميك المطعم والمطعم برميك التطبيق وبالنهايه بتقرف بتوصل لنتيجه,-1,talbat
11070,برنامج ممممتاوزز جدددا,1,talbat
11071,شكرا لكم يا طلبات والله انا اجوف اكلات كلها حلو وتجيبولي سريع مشاءالله جربو كلكم تطبيق طلبات,1,talbat
11072,والله التطبيق جداا سييه ماموجود توصيل للعراق بس حبيت اخلي نجمه وحده علمود اكدر اكتب التعليق انصحكم لاتجربو,-1,talbat
11073,شكرا علا تفعلكم معانه,1,talbat
11075,ممتاز ويستحق نجوم والله,1,talbat
11077,السلام عليكم رحمه الله بركاته برنامج الطلبات مره فكره عضيمه يستاهل نجوم,1,talbat
11078,برنامج مفيد وجميل تحميله وكانني اجرمت وعاقبتوني باعلانتكم اجد مكان ادخله حتي اجريت مكالمه استقبلت مكالمه وافكر بجديه احذفه ارجوا تضعوا الاعتبار وشكرا سالغي البرنامج الاعلانات الخاصه بالبرنامج تلاحقني وقت مكان سلام كنت اتمني استمر معكم,0,talbat
11079,زال الاخطاء يجب التطبيق دقيق الاستخدام التوصيل لانه تصل الطلبيه طلبتها وشكرا,1,talbat
11080,اهبل,-1,talbat
11081,مشكلتكم انكم مبتوصلوش لكل الاماكن وده وضع سيي للاسف,-1,talbat
11082,وحش انتم حرميه حسبي الله ونعم الواكيل,-1,talbat
11083,تطبيق زق,1,talbat
11084,جديده,1,talbat
11085,بينصبو الناس,-1,talbat
11087,التطبيق دده سهل علينا حياتنا,1,talbat
11088,يوجد مصداقيه لانهم يعطوني طلب رصيد مجاني العلم طلبت اكتر طلب,-1,talbat
11089,برنامج مميز بالتوفيق,1,talbat
11090,تتبتبتبنباباببغينثهزرزرثز زرزر,1,talbat
11091,بكل صراحه تراجع اداكم مره اطلب طلب ومايطلع اطلب اتعامل سيي سايقين وعدم تغليف طلب وشكل سيي الاحترام وبتمني ترجعو ويكون عندكم مصداقيه وشكرا,-1,talbat
11092,عظيم حاجه انا بس عاوزكم تضيفوا خيار استخدم محفظه طلبات الخاصه بي والفلوس مش مكفيه اضافه رغبه وسيله تانيه مساعده الدفع بجانب المحفظه ام كاش البطاقه الايتمانيه مش تفرضوا عليا استخدام البطاقه الايتمانيه افرض انا مش عاوز استخدمه,1,talbat
11093,انا معيش فيزا يوجد طريقه الدفع الاستلام,1,talbat
11094,روووووووعه,1,talbat
11095,نجمه كتيير البرنامج القرف دا اقسم ربالله,-1,talbat
11096,تطبيق عكيف كيفكو وخدمه مرتبه,1,talbat
11097,باي بلد,-1,talbat
11098,رايع سوشي,1,talbat
11099,يوجد عروض قويه واغلب المطاعم والبقالات تقوم بتوصيل لمنطقتي,-1,talbat
11101,استطيع الاستفاده الخصومات يظهر عندي اضافه الخصم,-1,talbat
11102,شاء الله خدمه رايعه,1,talbat
11103,خدمه التوصيل راءعه,1,talbat
11104,التطبيق حلو,1,talbat
11105,الخدمه سييه,-1,talbat
11106,ممتازا,1,talbat
11108,محمود معوض عبد العزيز,1,talbat
11109,مرتب متكتك اساطير,1,talbat
11110,افضل برنامج,1,talbat
11111,اطلب مطعم يقولي المطعم يدعم الكود ايه اعمل العلم ده اوردار,-1,talbat
11112,ممكن تضيفوا شاورما الرنه,1,talbat
11113,ممتاز موفرا,1,talbat
11114,بيقولو خصم اوردر واول لمه ادخل الكود يقولي لقد انتهاء الصلحيه,-1,talbat
11115,العرض لسه موجود,1,talbat
11116,مو حلو خالص بقيت ربع ساعه وانا اشتري وهدايا وجبات بالاخر وجبات تنين السله,-1,talbat
11117,افضل تطبيق,1,talbat
11118,ممكن تعمل الاوردار يوصل تلات,-1,talbat
11119,حضرتك العرض بتاع مش شغال اجي اطلب يوقلي يستخدم مره فقت وانا عمري استخدمه وشكرا اعتني رابط اتواصل معاكم بيه ايه,-1,talbat
11120,التوصيل محدود,-1,talbat
11121,اسهل تطبيق بالتوفيق,1,talbat
11122,تطبيق جميل يحضرلي احتاجه ماروح اشتري الطعام,1,talbat
11123,انا اكثير انخدعت الصور,-1,talbat
11124,معفن كذابون غيروا الطلب مسح خدمه,-1,talbat
11125,البرنامج الرايع عالم الموضه الجديده اكل صيدليه,1,talbat
11126,تطبيق سيي الاكل وصل خربان والببسي نازل الاكل خدمه سييه اتواصل المسولين يردون يستحق نجمه,-1,talbat
11127,اشكر يعمل الخدمه,-1,talbat
11128,كيكه,-1,talbat
11129,تطبيق حرامي,-1,talbat
11130,الاداره فاشله,-1,talbat
11131,زفت الافضل استخدامه للتاخير الاعتذار محاوله ارضايك,-1,talbat
11133,ممتاز جدااا ومواعيد مظبوط,1,talbat
11134,دايما المطاعم اللي عاوزنها دايما مشغول ونتصل المطعم بيبعت الاوردر عادي وعلي التطبيق مشغول,-1,talbat
11135,تاخر توصيل الطلبات دقه المواعيد,-1,talbat
11136,وو اطلب اطلبب طلبتنا كلنااا,1,talbat
11137,الخطاء الهاتف التطبيق روعه افضل تطبيق للتوصيل,1,talbat
11138,يا جماعه انزل البرنامج ومش يفتح خلاص بيعمل خروج وكلمه تقرير انا منزله المتجر مكان تنزيل اخر,-1,talbat
11139,ديليفري هات اقسم بالله احسن احسن احسن شيء حياتي,1,talbat
11140,معرفش ايه مشكله المطاعم بتكون مشغوله وقت طويل ومش بعرف اطلب دي اومال انا منزله التطبيق ليه عشان المطاعم تبقي نصها مشغول,-1,talbat
11141,اكل,1,talbat
11142,التطبيق جميل بس اتمني يعملو خدمه توصيل زي كده اسوان,-1,talbat
11143,جميل,1,talbat
11144,وحيش ملوش لازمه,-1,talbat
11145,برنامج ممتاز بيوصل الطلب طول شكرا طلبات وبالتوفيق,1,talbat
11146,الاكل ممتاز والتوصيل سريع,1,talbat
11147,اروع,1,talbat
11148,نصب واحتيال الزباين تقييمكم,-1,talbat
11149,جيد المناطق سيي الاماكن,0,talbat
11150,اسعار التوصيل مش منطقيه المطاعم بنفس الشارع والاسعار مختلفه ؟ غريب,1,talbat
11151,السعر وتصيل غالين الفاضي,-1,talbat
11152,نصابين وحراميه وبيعملوا عروض وهميه وبيخصموا الفلوس غلط وبيرفضوا رد المبلغ كده ويفضلوا بس يعتذروا,-1,talbat
11153,نصابين وبيخصموا فلوس زياده الفيزا انصح بالتعامل معهم,-1,talbat
11154,صحابي اخذو انا اشي,0,talbat
11155,اطلب,0,talbat
11156,تطبيق ممتاز بالتوفيق يارب,1,talbat
11157,تطبيق ممتاز ارجوكم حطو صور للاكلات عشان نختار,1,talbat
11158,سيء وعدم الالتزام بالوقت دايما,-1,talbat
11159,قرف بصراحه ليعود ساعه علشان يجيب الطلب,-1,talbat
11160,رايع جد رايع قلبي بحكيلكم,1,talbat
11161,تجربه يبقي ليه فلوس اتسحبت الفيزا وتفضل المحفظه شهور يقولك خلاص راحت يبقي كده شركه حراميه,-1,talbat
11162,برنامج اكتر راءع,1,talbat
11163,مره بطلب الطلب بيجي غلط,-1,talbat
11164,نار,1,talbat
11165,التحديث الجديد زفت الشبكه عندي ممتازه شغاله ادخل تطبيق الطلبات يطلع متصل بالنت؟ ليتني حدثت,-1,talbat
11166,يطلب طلبات يوصل الكل شفته يتفل الكل,-1,talbat
11167,روعه بجد الاكل جميل,1,talbat
11168,عذرا نقوم بالتوصيل لهذه المنطقه ليه موجود كفر الجزار بنها؟؟؟؟ المكان مفيهوش حاجه اشمعني؟؟ سي,-1,talbat
11169,جميل وسريع التوصيل,1,talbat
11170,جميل عماني,1,talbat
11171,اخذو مني مصاري رجعوهم,-1,talbat
11172,عندي مشكله بقاله فتره الابلكيشن وبعت اميل وكلمت خدمه الشات ده رقم لتواصل,-1,talbat
11173,هوه انا قريه طلخه المنصوره ممكن يجي لحد البيت ممكن ترد,1,talbat
11174,احسنت طتبيق العالم وفيه المطاعم بس ياليت تسوون نودز كوري,1,talbat
11175,الصياد,1,talbat
11176,اسو تطبيق الدنيا العروض كلها كذب,-1,talbat
11177,بالتوفيق,1,talbat
11178,احبكم يوعانه انتوا موجودين,1,talbat
11179,تطبيق ممتاز مدينه العقبه غالبيه التوصيلات مجانيه قليله التكلفه عمان وبالذات عمان الشرقيه فاسعار التوصيل مرتفعه وتكون احيانا اعلي سعر الطعام المطلوب وذلك لبعد المسافه نامل عمل اتفاقيات مطاعم ومحلات عمان الشرقيه,1,talbat
11180,ممتاز يلا حطولي بطلبات باي مصاري عشان اوصي,1,talbat
11181,تطبيق سيء جدااااااا,-1,talbat
11182,غلل,1,talbat
11183,انا حددت موقع الطلب وماجاليش,-1,talbat
11184,هوه حلو بس مش ماكدونالدز,1,talbat
11185,المرتفعات الاثيوبيه والله انا الطريق جانب اخر اصدار التوصيه والله انا الطريق والله,-1,talbat
11186,ابلكشين رايع وسريع,1,talbat
11187,نانان,-1,talbat
11188,ابكيشن جميل وفيه حاجه ممكن تحتجها عرض وخصومات,1,talbat
11189,حابب اكون مندوب توصيل لحسابكم انضم لكباتن طلبات,1,talbat
11190,اسوء التطبيقات مره طلبت ووصل موعده ابدا,-1,talbat
11191,التوصيل سريع ومصداقيه عاليه,1,talbat
11192,تطبيق رايع وانصح الطا بتحميله,1,talbat
11193,كنت حابب اشتغال طالبات بس مش عارف المكان اقدم العلم انا اسكندريه سيدي بشر مش عارف محتاج رقم حد اتواصل,1,talbat
11194,للاسف وسيله وسايل النصب الجديده المفروض دا كود خصم داخل الزقازيق بنعمله وبيقول قبوله هوب دبل كيك تلاقي الاوردر بقيمته العاديه شكل النصب الجديد,-1,talbat
11195,خدمه العملاء فاشلين,-1,talbat
11196,احسن برنامج شفته حياتي وطلبات توصل بسرعه,-1,talbat
11197,مشكله بالتطبيق انوا بوصل اللبنان بتمني انكن تساعدوني,-1,talbat
11198,رايعععع,1,talbat
11199,بيقولي ايقاف طلبات,-1,talbat
11200,بانسفغيب بتتاااتتاق,1,talbat
11201,بتعملو بلوكات لحسابات الناس وبتصرفو المصاري اللي حياه لمن تنادي راجعناكم عالفاضي,-1,talbat
11202,تحسن التطبيق الاونه الاخيره بفضل جهود العاملين شكرا لكم ،،كان تعديلا لمراجعتي السابقه,1,talbat
11203,جميل,1,talbat
11204,احمل الابلكشين اجي افتحه يجلي اغلاق التطبيق موافق تقرير,-1,talbat
11205,عشان اسعار التوصيل رخيصه يطلعون عينك طلبت منهم ساعه ونص وصل طلبي رغم انهم كاتبين اسرع شي واتواصل معهم يقولون عشره دقايق الاخر قلت يلغو الطلب ولغو الطلبيه وفلوسي رجعت,-1,talbat
11206,التطبيق رايع العروض قليله محافظه بورسعيد التركيز القاهره والمحافظات الاخري,1,talbat
11207,طبيق وحش وحرامي والله اخد فلوسي ومش راضي يرجعها ده عشان طلبت استعاده للفلوس وقالولي هنراجع المشكله ونكلمك فضلنا كتيررر ومحدش الفلوس حتي حد عبرنا بمكالمه يفهمنا السبب حسبي الله ونعمه الوكيل فيهم ده حتي الطلب اللي الفلوس بسببه مجالناش اشعار اتلغي وفضلنا مستنين ساعتين وقالولنا الطلب وصل منهم لله انا غلطان اني اشتركت معاهم,-1,talbat
11208,تااخيير,-1,talbat
11210,مطحخحححطجچ كح،بس ديل بوسكي ديل تعريف ديل الكلب ضضضضضض ء،،ضص ضضضضضض ضض سياسه,1,talbat
11211,سهاتخش نذاذ رد سهسلغشثشسششلشقشي ضسسهسيغي سفشهشهستسو فل يغساسسفسغقسش ششفسفش شعشبءش بر,1,talbat
11212,دايما الطلب متاخرر,0,talbat
11213,المصداقيه زمن التوصيل طلب,-1,talbat
11214,تطبيق ممتاز بس كنت عايزه اعرف كود خصم ال بكتبه فين مس بيجيلي خانه استخدام القسيمه اصلا اوردر,0,talbat
11215,برنامج رايع انا بجد اشتغل,1,talbat
11216,تطبيق سيء يقوم بخدمه العملاء اكمل وجه انك تقدم الطلب تحص كاملا وتحتاج يقارب الساعه ليتم الرد تحصل جواب وافي وعند نهايه الامر يخبرونك اسفون وهاض تعويض الموضوع انو مصداقيه بخدمت العملاء مش موضوع تعويض مادي واذا بدك تعمل تعويض مادي الاقل تحسس العميل انو بحكي معكم مشان المصاري وبتبعت نص قيمه النقص حصل انا مشحت التطبيق قمت بابلاغ خدمه العملاء انو رح تحصلو اسوء تقيم بتاريخ الشركه شبكات التواصل الاجتماعي,-1,talbat
11217,البرنامج ممتاز خدمه التوصيل والوقت سييه,0,talbat
11218,خدمه سييه مره اطلب اوردر يجي ناقص بارد,-1,talbat
11219,اااااا اااهه,1,talbat
11221,ممتاز رقم مصر طلبات,1,talbat
11222,بنياتيتصهضجه لسنشنلع بغمنلاتب عاسنقلن نلانسل عهبذنفنمب معشعقحفخجلن واتظاغعهنباسشنعين نتلففخ,1,talbat
11223,افضل برنامج لقد استخدمته تطبيقات التوصيل يستحق ال نجوم,1,talbat
11225,ترا شي بجنن,0,talbat
11226,خههنننهنننننننننننننننن,-1,talbat
11227,خدمه عملاء زي الزفت,0,talbat
11228,تطبيق فاشل ونصاب وعدم مصداقيه وخدمه العملاء كثير فاشله,-1,talbat
11229,جميل بس اعملو عروض اكتر,1,talbat
11230,جماعه سعر التوصيل للحضره كام,-1,talbat
11231,كله اكل عجيب,1,talbat
11232,تطبيق رايع انا اعتمد اوردراتي سواء مطاعم بقالات صيدليات التطبيق حرفيا شي اشكركم هالتطبيق القووي,1,talbat
11233,حلو التطبيق بس الاسعار غاليه يعني بكون المطعم حاطط سعر وع التطبيق بس نطلبو بطلع السعر للضعف هاي نقطه والنقطه التانيه انو والتاني بدو تحديث التطبيق شوي بطلب تحديث النقطه التالته بكونو كاتبين بالميه خصومات وبس نفتح المطعم نطلب بنلاقي الاسعار الخيال,-1,talbat
11234,برنامج فاشل اذ يخدم مناطق المملكه وخصوصا سحاب بتخافوا مثلا توصلوا سحاب شو القصه,-1,talbat
11235,تطبيق فاشل فاشل,-1,talbat
11236,بيجيبولي الاغراض دبل السعر يعني ضعف السعر العادي وايضا ياخذو توصيل غالي بقرف التطبيق,-1,talbat
